0,1,2,3,4,5,6
77.67500000000001,123.3,6.3375,20.4725,1.83,0.3,32.4925
86.0,136.5,6.246666666666666,20.176666666666662,2.02,0.3325,38.5825
71.775,113.95,5.745,18.5575,1.9275,0.345,35.965
65.6,104.15,5.26,16.985,2.205,0.34,31.255
75.625,120.05,4.94,15.956666666666663,2.9375,0.3725,9.0875
71.775,113.875,4.6975,15.17,2.4875,0.3675,9.44
59.175,93.95,4.6225,14.9225,2.855,0.365,8.674999999999999
53.0,84.125,4.506666666666667,14.553333333333333,2.71,0.35,8.6025
46.65,74.05,4.470000000000001,14.44,2.04,0.3425,7.8125
43.7,69.375,4.4875,14.495,2.0125,0.3525,8.9275
43.95,69.725,4.64,14.99,2.14,0.36,8.629999999999999
41.15,65.3,5.085,16.425,2.43,0.3825,8.44
38.3,60.825,5.2375,16.925,2.2125,0.3349999999999999,43.79
36.275000000000006,57.55,5.696666666666666,18.39333333333333,2.225,0.35,48.18
34.8,55.3,6.02,19.45,2.125,0.335,46.645
33.825,53.7,5.7175,18.465,1.94,0.32,43.7375
33.2,52.7,5.256666666666667,16.973333333333333,1.26,0.3,66.33
32.775,52.025000000000006,5.1025,16.4825,1.4125,0.29,65.4325
33.25,52.775,5.0625,16.3525,1.0775,0.2825,69.675
36.725,58.35,5.526666666666666,17.853333333333335,1.4725,0.2725,65.9375
40.775,64.75,6.0725,19.61,1.935,0.1525,68.5875
40.025000000000006,63.5,6.6875,21.5975,2.2775,0.1725,35.1975
40.725,64.65,7.78,25.133333333333336,2.135,0.2324999999999999,35.2775
48.5,76.97500000000001,8.8625,28.625,2.375,0.27,35.935
58.625,93.0,9.2325,29.825,3.15,0.47,36.9825
76.375,121.175,8.18,26.416666666666668,3.35,0.515,36.9675
71.05,112.725,7.1775,23.1875,3.4175,0.5275000000000001,33.8825
71.03333333333335,112.73333333333332,7.006666666666667,22.633333333333336,3.4433333333333334,0.5266666666666667,38.36
65.65,104.225,7.316666666666666,23.626666666666665,2.6275,0.5075000000000001,8.4525
63.35,100.6,7.1225000000000005,23.0075,2.895,0.4975,6.8475
55.525,88.2,6.6125,21.36,2.925,0.4674999999999999,7.7125
48.5,77.0,6.47,20.886666666666667,2.91,0.4525,8.425
43.425,68.9,5.8125,18.77,1.53,0.43,9.5825
39.925,63.35,6.0075,19.405,1.4175,0.42,7.7425
37.8,59.95,5.423333333333333,17.526666666666667,1.4925,0.4,7.05
36.25,57.55,5.57,17.9875,1.5475,0.39,8.4275
34.8,55.3,6.57,21.2175,2.52,0.28,45.8025
33.825,53.7,7.483333333333333,24.176666666666662,2.945,0.2925,48.71
33.2,52.675,7.252499999999999,23.4375,2.725,0.2875,47.665
32.925,52.175,6.4625,20.8825,2.5325,0.2675,50.445
32.975,52.275,5.6433333333333335,18.23333333333333,1.91,0.3225,65.1275
33.225,52.75,5.68,18.3475,1.71,0.3075,65.5725
34.3,54.475,5.6525,18.26,1.5525,0.3,67.1375
35.55,56.425,5.613333333333333,18.133333333333333,1.76,0.295,64.30250000000001
37.45,59.425,6.1875,19.9825,2.6275,0.25,69.31
38.575,61.2,6.125,19.7875,2.915,0.245,40.5625
41.9,66.5,6.486666666666667,20.94,2.9775,0.245,40.53
43.125,68.475,7.3025,23.585,3.11,0.2675,40.6675
54.85,87.05,8.085,26.1175,2.185,0.2675,39.2175
66.425,105.425,9.17,29.62,2.3,0.325,37.1
77.125,122.425,7.97,25.7525,2.205,0.3325,36.1325
62.03333333333334,98.5,7.48,24.163333333333338,2.0966666666666667,0.32,34.04333333333333
56.65,89.975,8.1,26.166666666666668,2.1825,0.3,8.6875
55.275,87.775,8.7825,28.3725,2.2375,0.305,8.1575
48.75,77.35000000000001,8.315000000000001,26.8625,2.685,0.2875,8.0775
46.575,73.95,7.3,23.57333333333333,2.955,0.255,8.235
43.55,69.15,6.3475,20.495,2.72,0.3725,7.949999999999999
43.15,68.475,5.4675,17.6675,2.29,0.3575,7.1375
39.75,63.05,5.79,18.69666666666667,2.44,0.35,7.0275
37.45,59.45,5.94,19.19,2.4075,0.34,8.9075
35.65,56.6,6.2675,20.245,2.9675,0.265,45.4725
34.425000000000004,54.6,7.856666666666666,25.376666666666665,3.2275,0.255,45.47
33.550000000000004,53.225,12.26,39.595,3.3075,0.22,47.6075
33.7,53.475,12.1775,39.34,3.82,0.2075,47.885000000000005
37.25,59.125,12.47,40.28,2.15,0.225,65.125
42.075,66.85000000000001,10.1475,32.785,1.9625,0.2175,67.97
38.725,61.475,8.3375,26.925,1.7225,0.1925,69.375
39.625,62.9,8.9,28.74666666666667,1.7725,0.1925,68.0125
96.8,153.64999999999998,8.1,26.1525,1.62,0.14,68.1625
99.55,157.97500000000002,8.4025,27.1375,1.275,0.1699999999999999,37.785
106.525,169.075,8.743333333333334,28.23333333333333,1.5125,0.215,37.3475
119.475,189.76666666666665,9.6825,31.285,1.805,0.2675,35.95
122.4,194.3,10.36,33.465,2.915,0.3424999999999999,37.805
132.2,209.85,15.006666666666666,48.48,2.735,0.53,38.3175
173.975,276.15,12.275,39.645,2.5675,0.6675,38.807500000000005
334.7,531.3,10.4,33.586666666666666,2.6166666666666667,0.7166666666666667,40.50333333333333
179.25,284.45000000000005,10.126666666666669,32.71,2.6925,0.6825,5.8575
149.775,237.75,8.0825,26.1125,2.8675,0.63,7.925
105.275,167.14999999999998,8.15,26.3175,2.665,0.5525,9.2425
121.9,193.45,8.19,26.44333333333333,3.0075000000000003,0.4725,8.0525
116.925,185.55,7.67,24.77,2.99,0.4175,8.254999999999999
120.825,191.775,7.3525,23.75,2.83,0.3775,8.64
125.86666666666667,199.8333333333333,6.890000000000001,22.25,2.23,0.3333333333333333,7.286666666666666
122.325,194.225,6.7700000000000005,21.863333333333333,1.9375,0.23,43.7625
31.5,50.0,8.365,27.02,1.46,0.2,43.9525
123.63333333333333,196.25,4.83,15.605,1.63,0.215,40.01333333333333
150.0,238.075,5.946666666666666,19.203333333333333,2.3075,0.365,38.04
156.125,247.775,6.205,20.0475,2.195,0.415,39.115
161.96666666666667,257.1,5.506666666666667,17.79,2.293333333333333,0.46,37.70666666666667
166.8,264.725,5.746666666666667,18.56,2.1525,0.5,7.69
158.95,252.375,4.970000000000001,16.0475,2.6425,0.5075000000000001,9.5025
153.35,243.45,4.28,13.8225,2.6275,0.5,7.915
150.14999999999998,238.35,3.4033333333333338,10.983333333333334,2.66,0.4675,8.4575
146.825,233.05,1.4625,4.7325,2.21,0.4649999999999999,7.6075
141.0,223.85,1.22,3.935,2.37,0.4275,8.3225
120.1,190.55,2.1666666666666665,7.003333333333333,2.59,0.4075,8.3325
78.39999999999999,124.275,0.7424999999999999,2.405,2.27,0.365,8.4625
56.15,89.025,2.61,8.434999999999999,1.94,0.3825,46.54
36.9,58.675,4.263333333333333,13.763333333333334,2.135,0.395,48.73
20.6,32.75,5.7225,18.4925,2.2275,0.4375,44.665
40.675,64.6,7.48,24.165,2.5625,0.4525,47.2625
54.95,87.35,3.6533333333333338,11.79,1.7925,0.5375000000000001,64.8175
50.45,80.07499999999999,5.1325,16.58,1.9075,0.5275000000000001,64.83250000000001
46.875,74.375,3.9525,12.77,2.1875,0.49,67.56
41.475,65.825,4.06,13.106666666666667,1.095,0.4375,66.6075
39.7,63.0,2.89,9.33,1.67,0.35,71.31
61.3,97.3,3.61,11.663333333333334,6.556666666666668,0.42,68.53
68.0,107.95,4.9725,16.060000000000002,3.085,0.355,67.2775
76.375,121.2,3.9275,12.6875,3.1225,0.315,62.045
74.025,117.375,3.49,11.266666666666666,2.7775,0.2875,65.92750000000001
72.425,114.925,2.86,9.2425,2.11,0.3525,67.2675
78.95,125.25,2.73,8.817499999999999,1.9025,0.3925,39.2775
84.95,134.925,4.29,13.86,2.1375,0.435,38.4975
98.7,156.825,8.52,27.5225,2.2475,0.5175,39.3375
179.475,285.475,7.680000000000001,24.8175,2.535,0.495,36.585
185.3333333333333,294.1666666666667,0.89,2.88,2.53,0.5133333333333333,37.48333333333333
75.19999999999999,119.45,2.725,8.8,2.0825,0.3875,46.485
63.20000000000001,100.33333333333331,13.623333333333331,44.01333333333333,3.17,0.35,69.94333333333333
114.325,181.1,13.8975,44.885,2.3275,0.4475,35.95
157.8,250.5,13.5175,43.67,2.605,0.49,38.49
147.675,234.4,13.8125,44.6075,2.7275,0.4725,37.4525
94.5,150.35,13.9425,45.0425,2.56,0.44,37.5075
69.775,110.85,13.415,43.335,2.5175,0.4275,36.5175
58.85,93.425,13.945,45.04,2.1475,0.4024999999999999,38.4625
48.53333333333333,77.03333333333335,14.1,45.53,2.1566666666666667,0.3933333333333333,34.10333333333333
48.525,76.975,15.64,50.52,2.99,0.365,8.087499999999999
47.775000000000006,75.875,16.3825,52.9125,2.845,0.3399999999999999,7.815
50.325,79.925,16.315,52.7025,3.1775,0.3349999999999999,8.23
45.525,72.275,16.825,54.3425,3.39,0.3175,8.015
56.025,88.95,16.634999999999998,53.725,3.19,0.235,8.1725
62.125,98.575,16.56,53.485,3.4925,0.22,9.72
58.3,92.5,15.73,50.8,3.22,0.11,10.5
84.6,134.25,14.0525,45.3875,4.863333333333333,0.225,45.765
91.25,144.8,14.0775,45.47,2.1925,0.245,49.1025
95.0,150.775,13.62,43.99,1.9375,0.265,46.945
90.925,144.325,13.885,44.8425,3.4475,0.3325,69.285
81.575,129.5,14.05,45.38,3.4225,0.3375,58.915
72.125,114.425,14.4625,46.71,3.51,0.3475,66.0725
79.875,126.75,14.03,45.325,3.4075,0.3425,70.1
93.7,148.79999999999998,14.083333333333334,45.49333333333334,1.85,0.3566666666666667,65.55333333333333
99.9,158.65,13.8875,44.8575,2.0325,0.3625,39.98
100.375,159.35,14.3875,46.4725,2.4575,0.3625,37.822500000000005
103.575,164.375,14.2775,46.1175,2.09,0.375,39.8
110.275,175.025,14.1575,45.7275,2.955,0.3825,35.125
111.425,176.9,13.9475,45.05,3.225,0.3975,38.3125
106.85,169.6,14.14,45.6725,3.3125,0.41,42.875
98.7,156.76666666666668,14.113333333333337,45.57666666666666,3.31,0.42,41.376666666666665
87.925,139.575,16.375,52.89,2.1475,0.485,6.76
80.5,127.775,15.825,51.1075,1.9275,0.49,6.8325
70.35,111.625,16.43,53.07,2.0425,0.4775,8.455
67.825,107.675,16.2675,52.5375,2.1225,0.4425,7.9875
68.775,109.2,16.825,54.345,1.76,0.4175,8.5425
75.5,119.775,15.835,51.1525,2.08,0.405,8.3875
82.45,130.875,17.78,57.425,2.205,0.3975,8.8675
78.225,124.25,16.6475,53.7675,2.2175,0.3775,8.094999999999999
75.525,119.85,13.845,44.71,2.62,0.36,46.955
73.80000000000001,117.175,14.46,46.6975,2.5375,0.375,48.0525
78.10000000000001,124.06666666666668,14.4,46.51333333333334,2.68,0.3566666666666667,50.43333333333334
84.475,134.1,13.7925,44.555,2.935,0.29,43.1625
84.825,134.675,13.93,44.995000000000005,3.1175,0.195,60.615
85.95,136.425,14.1475,45.695,3.5925,0.205,66.2975
90.275,143.3,13.975,45.1325,4.032500000000001,0.19,65.845
94.775,150.425,13.95,45.0625,3.55,0.1625,66.1475
104.8,166.4,13.9925,45.1975,2.8925,0.2425,63.14
111.55,177.1,13.4775,43.54,2.8775,0.285,39.2675
108.425,172.15,14.0575,45.4,3.04,0.3025,40.7225
107.65,170.925,13.94,45.03,3.295,0.3375,37.1475
109.725,174.175,14.0175,45.275,3.1575,0.3125,38.4475
105.575,167.55,14.235,45.98,3.17,0.32,37.83
102.275,162.35,14.2175,45.9175,4.0825,1.75,36.557500000000005
104.7,166.16666666666666,14.27,46.09333333333333,2.8000000000000003,1.5033333333333332,40.81333333333333
104.8,166.375,16.4075,52.99,2.6225,1.05,8.6
101.35,160.89999999999998,16.35,52.8175,2.6275,0.8825000000000001,8.7525
97.25,154.35,16.41,53.005,2.6175,0.74,8.662500000000001
92.775,147.275,16.8325,54.370000000000005,2.5725,0.625,6.13
91.625,145.5,15.9225,51.4325,1.8675,0.6425000000000001,7.785
94.025,149.225,16.84,54.385000000000005,1.965,0.5725,8.56
96.0,152.375,16.355,52.8275,1.9125,0.5075000000000001,8.9175
97.425,154.65,16.2625,52.535,1.615,0.4725,8.575
97.85,155.325,14.1325,45.66,1.49,0.37,47.05
93.975,149.125,22.7675,73.5425,1.155,0.2875,48.5125
104.45,165.775,45.1475,145.825,1.4425,0.255,44.5325
105.65,167.7,45.335,146.43,1.075,0.205,47.8075
104.0,165.05,45.605,147.29250000000002,1.89,0.2075,66.36
111.975,177.75,44.945,145.175,2.13,0.1975,65.7975
112.96666666666664,179.36666666666667,44.09333333333333,142.42,1.9833333333333327,0.18,66.05333333333333
115.475,183.4,44.72,144.45,2.175,0.18,63.7275
117.7,186.825,44.4075,143.4325,3.8125,0.26,68.5625
134.7,213.80000000000004,15.013333333333334,48.5,2.5866666666666664,0.1525,43.44333333333333
134.7,213.8,15.0825,48.7175,2.61,0.195,48.515
134.7,213.8,15.5525,50.2425,2.86,0.1975,48.78
134.7,213.8,15.1725,49.010000000000005,2.6675,0.19,67.67
131.475,208.725,15.2075,49.1175,2.755,0.1775,67.77250000000001
140.2,222.625,15.1825,49.0375,2.56,0.1675,65.0975
146.1,231.9,15.0225,48.53,2.4575,0.1725,71.9
140.175,222.525,15.0,48.445,2.0425,0.2125,68.125
133.6,212.075,14.9325,48.235,2.415,0.2324999999999999,39.2825
134.04999999999998,212.825,14.7925,47.7775,2.16,0.23,38.4125
152.2,241.6,15.3125,49.465,2.2675,0.2675,42.6725
164.8,261.55,15.6875,50.6775,2.4175,0.4049999999999999,35.2675
165.45,262.55,15.51,50.105,2.5725,0.4375,38.395
154.225,244.825,15.58,50.3275,2.555,0.45,39.6525
152.23333333333335,241.7,15.593333333333334,50.370000000000005,2.7533333333333334,0.44,35.63333333333333
162.425,257.77500000000003,14.885,48.075,2.2525,0.3,8.57
170.65,270.8,14.875,48.05,2.44,0.285,8.2425
189.225,300.275,14.6525,47.3225,2.3525,0.26,8.555
201.775,320.3,14.6225,47.225,2.225,0.24,6.565
208.875,331.52500000000003,15.3525,49.5825,2.9925,0.2325,8.8475
211.425,335.6,15.195,49.085,3.605,0.2175,7.4325
201.525,319.95,15.4,49.745,3.5575,0.215,8.79
193.725,307.5,15.4075,49.76,3.315,0.2125,9.6275
184.175,292.375,14.93,48.23,1.62,0.215,47.345
174.725,277.325,14.7375,47.5925,1.3975,0.2275,48.3825
166.975,265.075,14.7625,47.685,1.5625,0.23,44.79
159.025,252.4,14.696666666666667,47.473333333333336,1.4275,0.2225,46.67666666666667
154.9,245.85,14.74,47.6125,2.25,0.225,64.1375
159.525,253.15,14.675,47.4,2.46,0.225,68.9975
161.35,256.05,14.83,47.8975,2.6825,0.225,64.995
156.7,248.7,14.8475,47.965,2.575,0.22,67.1075
154.89999999999998,245.825,14.7,47.4775,1.88,0.2175,66.7775
152.125,241.475,14.5425,46.9725,1.8525,0.2274999999999999,37.0025
153.0,242.875,14.8525,47.9775,1.89,0.2525,36.275
153.275,243.25,14.7575,47.66,2.0975,0.2675,38.0175
140.36666666666667,222.8,15.056666666666668,48.64000000000001,2.62,0.2766666666666666,39.11666666666667
127.3,202.025,15.26,49.2975,2.5700000000000003,0.275,36.3525
108.875,172.85,15.72,50.7775,2.53,0.28,34.5675
103.2,163.86666666666665,15.773333333333332,50.946666666666665,2.6333333333333333,0.28,38.18666666666667
98.975,157.175,15.68,50.65,2.875,0.4075,7.9975
92.95,147.5,14.92,48.1875,2.5675,0.4125,8.4475
104.9,166.35,14.7825,47.755,2.7775,0.395,8.3025
125.5,199.175,14.2925,46.155,2.78,0.37,8.4
135.65,215.275,14.065,45.425,1.325,0.235,8.969999999999999
135.025,214.3,14.4575,46.7075,1.2425,0.23,8.0075
128.63333333333333,204.2333333333333,14.693333333333332,47.46333333333333,1.4733333333333334,0.2233333333333333,7.693333333333334
122.1,193.8,15.4,49.745000000000005,1.16,0.1124999999999999,48.22
125.15,198.675,15.6525,50.545,1.3375,0.17,65.12
132.85000000000002,210.85,16.0175,51.7375,1.7925,0.18,69.15
138.875,220.475,16.5525,53.465,1.66,0.2525,68.77
136.225,216.15,15.2175,49.16,1.8975,0.3075,37.8625
140.35000000000002,222.775,15.24,49.2275,2.675,0.3275,36.1525
146.95,233.35,15.8975,51.35,2.6425,0.395,35.7125
160.875,255.325,15.9775,51.6125,2.66,0.45,38.2225
176.83333333333334,280.6333333333333,16.24,52.45666666666667,2.5500000000000003,0.5566666666666666,37.52333333333333
195.5,310.3333333333333,16.44,53.10666666666666,2.603333333333333,0.66,42.17666666666667
224.0,355.6000000000001,15.956666666666669,51.45,2.4333333333333336,0.7233333333333333,38.626666666666665
183.85,291.775,15.285,49.365,2.1900000000000004,0.5825,7.215
124.0,196.8,15.16,48.96,2.28,0.53,8.01
76.8,121.90000000000002,22.435,72.46000000000001,19.50333333333333,0.19,43.98333333333333
88.575,140.60000000000002,27.715,89.52,3.1775,0.1325,45.4075
82.6,131.1,34.7075,112.1125,2.35,0.165,67.8625
124.05,196.925,36.6175,118.2775,2.37,0.195,63.31
159.75,253.6,25.1325,81.1775,2.32,0.2025,65.3225
115.425,183.2,20.54,66.35000000000001,2.235,0.195,71.585
122.75,194.775,18.675,60.3125,2.8625,0.1675,67.7175
125.85,199.7,16.0225,51.75,2.85,0.165,37.5025
109.375,173.625,15.4425,49.885000000000005,2.6225,0.19,38.33
139.175,220.925,15.755,50.8875,2.77,0.245,39.32
154.275,244.9,15.8625,51.235,1.6675,0.375,39.7875
169.425,269.02500000000003,17.1075,55.255,1.53,0.48,42.7075
207.075,328.67499999999995,17.692500000000003,57.1425,1.7225,0.5525,34.96
185.9333333333333,295.1666666666667,17.236666666666668,55.67666666666667,1.8266666666666669,0.57,42.17
164.72500000000002,261.45,16.18,52.2675,2.08,0.5275000000000001,8.16
186.2,295.725,15.825,51.115,1.7975,0.53,8.7975
168.925,268.075,15.6075,50.4225,1.6975,0.515,8.1775
142.75,226.55,15.1875,49.0525,1.71,0.475,8.6625
96.05,152.25,14.35,46.3525,2.565,0.415,7.995
127.525,202.6,14.195,45.85,2.995,0.375,7.907500000000001
100.625,159.75,14.2925,46.165,3.175,0.3425,8.9225
120.63333333333333,191.5666666666667,14.27,46.09333333333333,3.233333333333333,0.3025,10.066666666666666
110.15,174.875,14.38,46.445,1.83,0.3,47.7675
107.975,171.325,14.46,46.705,2.035,0.275,47.1075
97.95,155.45,14.0125,45.2575,1.8475,0.2475,49.105
113.825,180.675,13.8175,44.6325,1.9,0.235,48.7575
118.9,188.775,13.635,44.0425,1.9925,0.3075,64.33500000000001
115.375,183.075,13.4925,43.585,1.995,0.305,65.4625
128.35,203.725,13.3475,43.115,2.3925,0.3025,67.9725
122.4,194.275,13.3075,42.9775,2.3725,0.285,64.26
128.5,203.925,13.3825,43.2275,2.5525,0.2325,70.6375
134.89999999999998,214.15,13.565,43.815,2.725,0.245,38.505
127.85,202.95,13.805,44.59,2.5275,0.2525,41.71
132.29999999999998,210.0,14.586666666666668,47.123333333333335,2.7133333333333334,0.29,37.21
136.04999999999998,215.95,15.1875,49.0625,2.805,0.3475,36.4425
136.4,216.5,15.4675,49.9575,2.8875,0.405,39.6775
139.825,221.95,16.0925,51.98,3.1425,0.4975,36.675
148.0,234.9,16.506666666666664,53.32666666666668,3.06,0.5066666666666667,42.053333333333335
148.975,236.475,17.23,55.655,2.925,0.5275,9.22
281.625,447.0,17.0425,55.0425,3.02,0.5675,8.7625
125.55,198.525,16.0925,51.9675,2.82,0.5,7.842499999999999
131.5,208.775,15.08,48.7075,2.575,0.4649999999999999,8.8475
113.0,179.5,15.1875,49.065,2.5475,0.445,7.4775
126.9,201.4,15.115,48.8225,2.515,0.42,8.36
116.325,184.65,15.405,49.75,2.7725,0.4275,8.6125
140.57500000000002,223.175,15.9725,51.5875,2.91,0.445,10.0275
109.025,172.825,16.5175,53.35,2.1425,0.4275,46.68
90.675,143.92499999999998,16.225,52.405,2.12,0.4075,44.5925
118.775,188.575,15.933333333333332,51.46,1.7825,0.37,51.8525
109.775,174.3,14.5975,47.145,1.5925,0.3025,43.9975
92.63333333333333,147.1,14.243333333333334,46.01,1.9833333333333327,0.24,63.65
114.725,182.075,14.08,45.4775,2.12,0.2875,61.91
106.725,169.47500000000002,14.145,45.6925,2.0925,0.27,66.1825
120.925,192.025,14.3325,46.2975,2.4525,0.275,64.94500000000001
121.025,192.15,14.4625,46.705,2.27,0.2625,64.8475
126.05,200.05,14.505,46.855,2.5675,0.265,37.245000000000005
112.25,178.125,14.9825,48.385000000000005,2.6325000000000003,0.2775,39.0975
119.625,189.9,14.86,47.99,2.4775,0.3025,39.2875
136.525,216.675,14.885,48.0775,2.09,0.3225,39.025
141.70000000000002,224.86666666666667,14.973333333333334,48.366666666666674,2.37,0.2825,35.26
150.025,238.05,15.335,49.5275,2.34,0.405,38.6525
157.56666666666666,250.16666666666663,15.216666666666669,49.15,2.563333333333333,0.4233333333333333,38.2
146.35000000000002,232.25,15.2175,49.1525,2.1075,0.4,8.635
153.825,244.125,15.285,49.3725,2.075,0.4024999999999999,7.435
180.10000000000002,285.9,15.58,50.33,2.14,0.4175,9.035
163.825,260.175,15.83,51.135,1.9275,0.3925,7.635
134.96666666666667,214.2,15.78,50.97333333333333,1.9666666666666668,0.3866666666666667,9.34
138.95,220.55,15.8925,51.3375,2.03,0.4125,7.8575
130.22500000000002,206.75,15.91,51.385000000000005,1.93,0.42,8.385
130.375,207.05,16.035,51.7975,2.065,0.435,8.2325
125.525,199.175,16.895,54.5725,2.31,0.3625,47.03
120.7,191.575,16.8375,54.3875,2.235,0.3475,44.87
121.85,193.4,16.0,51.682500000000005,1.9975,0.305,43.365
115.025,182.625,14.9725,48.365,1.96,0.2575,47.7425
104.575,165.95,14.23,45.9625,1.68,0.28,63.8775
100.45,159.45,13.9775,45.1425,1.58,0.2575,65.59
100.025,158.8,13.855,44.745,1.5425,0.2325,70.465
105.525,167.5,14.175,45.7825,1.5425,0.2175,68.595
109.125,173.15,14.28,46.13,2.9525,0.2675,63.2925
108.725,172.55,14.33,46.2875,3.2725,0.28,37.8925
101.15,160.475,15.7725,50.95,3.19,0.3025,38.2475
122.3,194.025,16.5125,53.3375,3.48,0.375,37.295
128.65,204.2,15.9975,51.675,2.095,0.37,40.22
127.85,202.875,16.165,52.2075,2.34,0.45,39.365
144.85,230.025,15.7875,50.995,2.2,0.47,36.46
149.26666666666668,236.9333333333333,15.38,49.673333333333325,2.1933333333333334,0.4733333333333333,40.77
132.4,210.15,15.29,49.39,2.8375,0.45,8.1275
146.975,233.2,15.4625,49.94,2.9875,0.45,8.8675
166.35000000000002,264.1,15.745,50.845,3.0025,0.4649999999999999,7.1975
172.725,274.1,15.83,51.1375,2.955,0.47,8.115
164.22500000000002,260.725,15.305,49.435,2.1225,0.4225,7.5125
138.05,219.15,14.81,47.84,1.77,0.2025,7.305
103.1,163.7,15.01,48.485,11.77,0.3175,45.735
91.3,145.0,14.55,46.995,2.43,0.305,45.2775
110.7,175.7,14.87,48.0275,2.8025,0.31,49.3725
118.1,187.5,14.8775,48.0525,2.8175,0.2975,45.8975
122.2,194.0,14.4775,46.765,2.4225,0.2675,65.65
116.5,184.9,14.303333333333333,46.203333333333326,2.5,0.2566666666666666,59.89333333333334
129.2,205.0,16.06,51.88,2.5275,0.3575,41.4875
139.1,220.7,15.8675,51.245000000000005,2.5575,0.3775,36.55
147.1,233.5,15.325,49.495,2.2875,0.3825,41.0175
138.2,219.30000000000004,14.803333333333333,47.81333333333333,2.0933333333333333,0.38,32.37
132.6,210.4,14.8275,47.89,2.49,0.3675,7.800000000000001
132.8,210.7,14.8675,48.0225,2.8775,0.37,8.385
146.1,232.0,15.02,48.51,2.6125,0.3825,8.835
149.7,237.6,15.1025,48.7875,3.115,0.4025,8.2275
152.8,242.6,15.0525,48.620000000000005,2.6625,0.3825,9.6225
144.9,230.0,15.2725,49.34,2.9850000000000003,0.3875,8.02
139.6,221.6,15.785,50.99,3.0225,0.3775,8.1375
127.4,202.2,15.215,49.1425,2.75,0.3675,9.2575
89.3,141.7,14.9825,48.3925,1.425,0.3475,47.9775
79.3,125.8,14.6325,47.2675,1.3925,0.315,48.81
97.4,154.6,14.01,45.2425,1.2525,0.2775,43.635
104.3,165.5,13.9775,45.16,1.1925,0.2775,44.865
107.6,170.8,13.9325,45.0075,1.9,0.26,68.96000000000001
103.9,165.0,13.8175,44.6275,1.8475,0.245,69.54
110.3,175.0,13.6675,44.145,2.0725,0.225,68.685
106.0,168.3,13.595,43.9075,1.7675,0.215,66.18
103.8,164.7,13.5925,43.905,2.0575,0.2075,66.7175
111.6,177.2,13.705,44.2625,2.0825,0.2075,42.27
104.4,165.7,14.143333333333333,45.6025,2.23,0.2266666666666666,36.895
122.0,193.7,14.92,48.1875,2.49,0.2775,34.345
132.0,209.6,15.88,51.2975,2.275,0.345,37.17
139.0,220.7,16.035,51.795,2.3625,0.3875,36.8275
